path,result_root,model,split,seed,recorder_id,best_epoch,valid_best_ICIR,IC_mean,IC_std,ICIR,RankIC_mean,RankIC_std,RankICIR,annual_return,annual_vol,sharpe,max_drawdown,turnover,n_days
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed13.json,seed100_gpu_fdg,fdg_skip32_random,official,13,,21,0.5862148258092824,0.05826485824225115,0.1262483345672822,0.46150991569080657,0.04967317466670848,,0.41668791617202044,0.5456865707077225,0.2565098715437063,1.8278239658382898,-0.21631980201806156,0.6208266360505169,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed137.json,seed100_gpu_fdg,fdg_skip32_random,official,137,,15,0.6003000040450861,0.05561593130940919,0.12648105231029202,0.43971749359713075,0.048721920988801154,,0.3994297989075732,0.5056439967207478,0.2550717058003969,1.7336639993180056,-0.22740463779784448,0.6263605051664756,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed14.json,seed100_gpu_fdg,fdg_skip32_random,official,14,,13,0.5705000343459042,0.05522941787828924,0.12215896075306074,0.45211106526956474,0.04729830481403834,,0.39470303826313347,0.5056797580148289,0.26334009021003973,1.6875081323514187,-0.2139335253083534,0.5910907003444319,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed149.json,seed100_gpu_fdg,fdg_skip32_random,official,149,,21,0.5919547087605724,0.0558601786057584,0.11131937803861168,0.5018010304224213,0.046505403124922774,,0.43905238099727095,0.4722519163131873,0.2511209539852451,1.6674539572824914,-0.22652737126607592,0.6405510907003448,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed15.json,seed100_gpu_fdg,fdg_skip32_random,official,15,,18,0.6241302489789737,0.058929299535859056,0.1124616992967141,0.5239943901290566,0.04966591041864443,,0.45784131693541097,0.5428425917748598,0.26028501244819985,1.7979895297514177,-0.21698476233756814,0.6342824339839268,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed16.json,seed100_gpu_fdg,fdg_skip32_random,official,16,,17,0.6215623760212114,0.05320608014353728,0.1227775446118646,0.4333535119287254,0.04414102106239598,,0.3723868579013412,0.518933726055766,0.2527597383089214,1.78184032792888,-0.20406301002631033,0.6128817451205514,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed168.json,seed100_gpu_fdg,fdg_skip32_random,official,168,,24,0.6003111227901814,0.05987002226151496,0.12216137605620084,0.4900896191114572,0.04727402393429229,,0.42352713086473553,0.47967372636699923,0.25181278495155607,1.6835620121702388,-0.2229604002777712,0.6538691159586686,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed169.json,seed100_gpu_fdg,fdg_skip32_random,official,169,,25,0.5726508396677665,0.06847992738776963,0.11765749626342031,0.582027746319297,0.05094457612084887,,0.4519592715511507,0.5818625874077106,0.26443271174089655,1.868523738029391,-0.21061914578844465,0.6202066590126295,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed17.json,seed100_gpu_fdg,fdg_skip32_random,official,17,,13,0.5589581868175727,0.04758175928919674,0.1297610187178497,0.36668762128523175,0.049250553598544675,,0.3833840716907067,0.465594111915826,0.252503215619619,1.6417884086516648,-0.22194859658675647,0.6253272101033298,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed18.json,seed100_gpu_fdg,fdg_skip32_random,official,18,,20,0.5710020794463649,0.05447778098210647,0.11316058692291066,0.4814200992013132,0.04726289343288132,,0.43593438708472865,0.5292210305039249,0.24923656541853004,1.8307802101779411,-0.18995044114725868,0.6268886337543058,
