,factor_00,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,factor_11,factor_12,factor_13,factor_14,factor_15,factor_16,factor_17,factor_18,factor_19,factor_20,factor_21,factor_22,factor_23,factor_24,factor_25,factor_26,factor_27,factor_28,factor_29,factor_30,factor_31
sh601788,0.00782746524664521,0.06898747283556077,0.004640488850321121,0.00591727463673003,0.0011739280700914392,0.0020018633067404815,0.26822709512165765,0.0017967771928377209,0.006710254023148741,0.00592846372464954,0.0016439193549044764,0.005106215380339941,0.002779855101094865,0.003062052738586453,0.0031906006193901273,0.0008807408837114534,0.017986255435612768,0.00246518425567508,0.0012502929506278788,0.009728351546961934,0.010548404716513157,0.07670259836450147,0.0044604231927346215,0.002845116795279091,0.001707733848024937,0.40795154802749967,0.05715645049706158,0.0030268401367550503,0.005197595672703309,0.0017251944626758345,0.0024993308481758313,0.004874209499712388
sh601800,0.006736761845174912,0.038167096778549084,0.003572630887856058,0.003107782502587688,0.00048706356877980004,0.002416847571226031,0.21435704628821772,0.001622727506186323,0.00522347475274547,0.0051676821495426455,0.00101052389676945,0.014870106167848991,0.002304522460300313,0.002780525769982517,0.0034542987541853424,0.0014929725959670452,0.023731191307268064,0.002204025854867727,0.0010494595647274339,0.005857954224752598,0.00981067670145919,0.0661466231678456,0.00886025150356486,0.007392369805100577,0.0010829830906012097,0.5144482223334886,0.04065540394256738,0.001703999455213472,0.004041786167150925,0.0013837636808772757,0.0019757962683739586,0.0028834269948634543
sh601801,0.007237894714008678,0.03126664214768592,0.002533965309452675,0.003538357667157826,0.0005951364662839461,0.0019243182834313948,0.22814138897743685,0.0009567077350479817,0.005587234351364734,0.003548302369358654,0.0007672995133152965,0.014783751461238549,0.0021149633615533013,0.004228348295401114,0.002085898639089316,0.0016135411813329966,0.0333992897512931,0.004725158129970411,0.000600200963144772,0.005682835656407979,0.012221339380217274,0.029862757660844657,0.004077597318539948,0.0019118336111502842,0.0015573405831748536,0.5574506182766671,0.02754925550627389,0.001084130034525413,0.0013106764084313788,0.0026397728525204157,0.0030736053144012104,0.0019298392751627364
sh601808,0.00669118814791526,0.042969184836536514,0.003188571810088083,0.002674191904084349,0.000789100149152907,0.0014611523360093883,0.2566412060446523,0.0011139341121140778,0.0057466723251567925,0.005614338948163018,0.0008444464255560321,0.015124544108197486,0.0017626626931339729,0.0034047432143950365,0.0029142668294495373,0.001041525987591597,0.026620318174301445,0.002407491949658238,0.0007316756632607503,0.0038472344243654665,0.0069902604570500175,0.06573765749833249,0.0044214149479504935,0.0037800222867951255,0.001761803839645829,0.4954603119806949,0.027083358331361506,0.0010334466820750426,0.0018086657346836504,0.001929687386307974,0.0018404163308372277,0.0025645054780604765
sh601816,0.009756284349703635,0.05886721233388175,0.002018987216989281,0.001101853861770516,0.00015166914338568733,0.0008438852750466147,0.2600890393208257,0.000488853609901641,0.00409249973448868,0.007439977643277898,0.0004613604427823826,0.006586313109529735,0.000875334971179039,0.000953710824810316,0.0015811616723757818,0.000610150582519708,0.020188628295670946,0.00033926285016146044,0.00041677685292484663,0.003056338886408234,0.002272482495865119,0.04082732790559764,0.010444577976152194,0.0030891860221605636,0.0014603771757169474,0.5414178615568751,0.01684909739645925,0.00046624333528928,0.0004652660130606804,0.0006447912573513945,0.0011383661818021422,0.0010051189581400841
sh601818,0.012433370320106706,0.058957101347179124,0.001954068878159648,0.0009170841822322817,0.00016659332130462728,0.0007458350580060109,0.25819711404374707,0.0003598185698648736,0.0030115220074377162,0.006228989152254241,0.000497022006323254,0.00868662801318067,0.000827618008093114,0.002256456248633814,0.0011757969710664332,0.0007237497040659128,0.024511721473252448,0.00022812528812700454,0.0003555731795237601,0.002136750897827597,0.0009299702690166824,0.03958417863571434,0.012833695571414354,0.0034728976534407936,0.0016125224691947914,0.5381811423728049,0.014751527083146707,0.0006518146780576208,0.00037849759567851486,0.0010766403231068649,0.001523121175765702,0.0006330546935834914
sh601828,0.006868886060077094,0.03672442382416003,0.0032765920230861155,0.0033263476162427013,0.0004033373314214437,0.00411945965796415,0.28531840395005814,0.0016703106188144597,0.005237750785888874,0.00534436953867749,0.0013243829560131955,0.019696911584218525,0.0024003255359480347,0.003848234451062903,0.003110315191947445,0.0021030103737614348,0.025358381251034966,0.006544789855429084,0.0007665943288893261,0.0031434765443760795,0.01329821801075612,0.0748451263551237,0.013064278416709266,0.007959476844816196,0.0027587237930379173,0.43193531227133863,0.020582937130779928,0.0016092680854124682,0.0037560731750235997,0.0033592526917951547,0.0038690948598473405,0.0023759352898690507
sh601838,0.0037260917564496815,0.037253590393584314,0.0017108055505832484,0.0011109158317125106,0.00019753379804387557,0.0012369821689875125,0.13520998792299305,0.0006931302074933407,0.00402639837441482,0.004363434727684202,0.0007044472876067127,0.024787069412672537,0.0009629619355724793,0.0012588431090961962,0.0013746823293545496,0.0006514912677061384,0.03126366586428931,0.0013915303125245145,0.0003430995443905513,0.0023449873608795747,0.004473821741530868,0.0418522879137863,0.01405238716603286,0.007556758118495254,0.001615850481646193,0.6587396331814471,0.012702168377519914,0.0005589966865605881,0.0006348862433463066,0.0009052558558566218,0.0009694802073812087,0.0013268306178483068
sh601857,0.006194285343680102,0.03746966640963793,0.0026747917496270186,0.001153888279531796,0.0002024802273777533,0.0009773928998526853,0.16440615103706213,0.0005715895677924654,0.0052035725230798755,0.00327789889989058,0.0007992411687780649,0.01927209749907634,0.0012260718542096306,0.0029805836254817716,0.0020823562428165638,0.0011350016477210557,0.03010919200045808,0.001239461446409756,0.0003376253253972942,0.0026845128078781086,0.0036570952653531183,0.04166192821699443,0.005821343150689004,0.0029163724121421667,0.001760165892012121,0.629586787845132,0.024142711418571713,0.0011127838700090017,0.0008310983236935785,0.001752596282741425,0.0014584237942918943,0.0013008343018850075
sh601866,0.010138949214534195,0.05650643551567508,0.00260210057327324,0.002930449923993848,0.00037439379235621747,0.0016169427470354046,0.42226674225440103,0.0007250844158257319,0.004457720072093279,0.005184867385407482,0.0004494345916931207,0.004327822751377707,0.0017290995544889743,0.002086387642715908,0.0014998444152849232,0.0013052816103395737,0.011752351087467758,0.0013857835629028559,0.0006694044342182696,0.005519037181863119,0.003761513211275277,0.05685822094195099,0.00510164385680443,0.0013749696574265554,0.0015499739535595092,0.3461179843561495,0.0373513340999971,0.0007449824138865388,0.00226170902680511,0.002290187458551498,0.002654620286061908,0.00240472986330342
sh601872,0.003727926693834723,0.021864455493446643,0.0011522459063374464,0.002919532258118116,0.00016318185503462848,0.001648601332991296,0.2070585418498341,0.0007461385857618511,0.004876007807237854,0.004567139634138299,0.0005678450680999058,0.0170928541788025,0.001237483529990769,0.0026371810452049025,0.0016616188035174474,0.002099114716969553,0.03405763674790692,0.004006220181354883,0.00031428828410042946,0.0034290135024553814,0.007071401613378893,0.03638695140876419,0.0034854834579310795,0.0040922158070727755,0.0009798499184987576,0.5951095595310566,0.030290084489039464,0.0007095241216334895,0.001026788960585889,0.001902689449973139,0.001759522054338005,0.0013589090884444563
sh601877,0.006418173711920967,0.06177416012627201,0.004326878174538422,0.0040260210968930035,0.000778287401540435,0.002193027217503574,0.24699018991708985,0.0015134271059263802,0.005059558277581867,0.004966562775118459,0.0012245449522104769,0.01700386034439926,0.0023499199719608558,0.00300305285100402,0.0034641582984444607,0.001800766808847588,0.01675772257046305,0.004875819159055063,0.0010345091776695634,0.005714790223687772,0.01706242435266964,0.049667690768562575,0.004899834905486038,0.008798227327441859,0.0024950241026761104,0.4762220240144239,0.034445669417248775,0.0012144896737281976,0.0020703182813000187,0.0024557953547621582,0.002497816242070725,0.002895255449159818
sh601878,0.007552669008297156,0.061024573586513496,0.004206383339634178,0.005514518598848694,0.000994816412107762,0.002606574708346859,0.32048077659584545,0.001525962761501707,0.0052660873803969405,0.007479148402492617,0.001077779974497107,0.003756443303040573,0.0031396326002479207,0.0029230428890707786,0.0028336120489312034,0.0011368491334647394,0.012922714024772188,0.002265728484538763,0.0012871166907223338,0.013340877335895337,0.011143954570864612,0.06990909665860098,0.00459474537509266,0.0018823480231655086,0.0015921545509094948,0.3671194529946255,0.06950486315132737,0.0009711485995363186,0.0019195376190607463,0.002628875392059719,0.003037396688671794,0.0043611172095310265
sh601881,0.0071842942737944376,0.05255427399336151,0.0042531495155124464,0.005520795227546899,0.0012210601876504214,0.0032168863091546944,0.20532637532031273,0.001800153414390397,0.007079479145948606,0.005530727193172126,0.0014794451499549302,0.00699302696735744,0.0020116908056116226,0.0030252866423709367,0.003405013103027173,0.0008944207489684037,0.02688015023495331,0.0028817048192084655,0.001363422926111545,0.0077773969902690965,0.009997621221632797,0.05682263112153261,0.004107250107260108,0.003302913187195649,0.0015135677597924921,0.5169991731319586,0.044830085196075335,0.0013060348537209773,0.0027872396361426632,0.0017623587201228,0.0023061201614901585,0.003866249792960786
sh601888,0.003458555182806942,0.0334150632914572,0.004033435025966883,0.003910659255950221,0.0006344191654311483,0.0029072071233375713,0.30420211031104594,0.00168913896065566,0.004596560920047763,0.0053643975459776614,0.0011687559637721563,0.022705859900995454,0.0021172929034225054,0.0033915075836140713,0.00252306308012475,0.0034407862030438594,0.027289354365965947,0.008145569728360422,0.0009559487486204181,0.004201663364584003,0.026597656708742052,0.050658609720901776,0.007219259288385332,0.011402481947200177,0.0015206471848726952,0.42088801282186133,0.03034542730327325,0.0011128584763308094,0.003310243513022981,0.00163538181085662,0.0023401065972695387,0.0028179671851518485
sh601898,0.0037474913573459817,0.030474100321172575,0.002066030253449675,0.0021232319475816834,0.00017628282439547513,0.0012607345791734673,0.19866152640574364,0.0007788968311824499,0.00571317624968089,0.004357001015071484,0.0004717060638442629,0.014027065150353167,0.0015457160939026397,0.0026346358035490747,0.0017978538553313937,0.0013570514605583397,0.03814700734002314,0.0026573402518821317,0.0003598732816894303,0.003577085424608524,0.011516328160955203,0.033918700229697014,0.0040563328178895635,0.007338069464692765,0.001743957813773837,0.5995738713175232,0.019322095971467237,0.00045817362656017644,0.0011331792472781524,0.0015952577242335428,0.0018500229262101567,0.0015602069873237568
sh601899,0.005767644276406437,0.021334267997718655,0.0019304299227316662,0.0014094942623660374,0.0003087734042307542,0.0017224400506089857,0.15643791441841715,0.0007396524581054363,0.003827969708152371,0.0038305973970743415,0.0005967145257470104,0.019242928826672206,0.0015075453985129589,0.0033097586701742766,0.0022771744709128077,0.001551040148938261,0.034256501651127515,0.0021145430784058434,0.0004850929058125672,0.002818806155113051,0.00458369848440789,0.01835226388975756,0.003074208122944759,0.0030851480163373466,0.0016024588688757925,0.6853047872414335,0.011579980451079837,0.0011689198934815145,0.0008426895858650036,0.0017431948866300378,0.0018618564502230655,0.0013315059147743166
sh601901,0.010252941215818457,0.07956498316417755,0.006287868656713742,0.004627552859124124,0.0007881807993084174,0.0028122803812982602,0.22670441012613385,0.0016854318884463415,0.007397712199163531,0.00769491955722179,0.0016797237939580032,0.006514963438797572,0.003419470515003449,0.0024478101387504555,0.0036566959916901815,0.0012008157469549957,0.023747436525202188,0.0037029691862252925,0.0014981201371847654,0.01145345446609265,0.006096303307915769,0.07264234921343506,0.007546318424779505,0.002318840190118015,0.0019749383994564036,0.42472999930269906,0.05873360614228195,0.0011604258945140309,0.005118278128566733,0.0033264528575410283,0.0044759457552898865,0.0047388020203438285
sh601916,0.016464145215460385,0.08380876986152322,0.0020044735572575553,0.0014639493893633215,0.0002050355110340049,0.0012268046355144184,0.3349913033795444,0.000524574360945223,0.002689869773674754,0.0067345177616590325,0.0003787699105799228,0.008600044663765122,0.000983263606054362,0.0017484987373529246,0.0014287829276995207,0.0009722812243332923,0.026689724278780365,0.0005071606324474319,0.0005708004873654527,0.00324280716389218,0.0020473341125138178,0.03893999601119123,0.012584876317263093,0.0022633816572409688,0.002231601319875918,0.4247892174996972,0.01709321203957838,0.0007849793546461957,0.0006620071345934845,0.001132113335867972,0.0013165617159528195,0.0009191386067371264
sh601918,0.004644941445827539,0.029695797359547214,0.0024401320761455914,0.003168390230788231,0.0003204023465312692,0.0019066421848556107,0.29013327604480027,0.0007765555315174,0.003770442433464154,0.00420549933884054,0.0005980628422983368,0.014717065349402817,0.0021033109420128195,0.0031230023484713487,0.0018204758751743115,0.0014837130188901466,0.017019549205178532,0.003288413069995957,0.000543051927495242,0.0028766585004295067,0.009048207936718526,0.0409175428780211,0.004635340358212518,0.004694910360046337,0.0011069084750986284,0.5245800769824278,0.0167923137596579,0.0008577145459341357,0.0021532234177582188,0.002211292388756829,0.00247282031040421,0.0018942692737452765
sh601919,0.00625160238866262,0.0496141295042539,0.004541535303558846,0.003559906006676422,0.00034364468313467463,0.001898836177382575,0.19168418702966303,0.0011238942809907654,0.006203081437491591,0.005030998322657832,0.0009350999659042143,0.014824110644859667,0.001821337231417712,0.00442746048405723,0.003333857998726565,0.0011011215593624453,0.031270959808228985,0.0019121672174879014,0.0007247651206928738,0.0050099915603883235,0.009728535206519392,0.0485476276816677,0.0061492024835930435,0.004525079529235289,0.0020001431990060835,0.5510344310921947,0.03396758763940015,0.0008356143147980282,0.0014755026654064626,0.001907990410958982,0.001872091233180108,0.00234350527201505
sh601928,0.007048269511309258,0.040297558136305,0.00272433153663096,0.0032931355753008863,0.0006504960485446034,0.0013617736487324943,0.1834304682721628,0.0011086766294125465,0.005469853603582528,0.003659481172385905,0.0005800743864854889,0.02167388729672235,0.0017014467992232689,0.002169674337950573,0.0023371837911247053,0.0016530540059934336,0.03979366628800972,0.004600712864928636,0.0008502237084464589,0.003901143806861878,0.007136155779999417,0.0294761533440137,0.005469973806884581,0.005593490230684256,0.0019583588378398993,0.572419206144752,0.034853842262446276,0.0015182720014527383,0.006925632823588602,0.0021302636836844613,0.0016278311465088994,0.002585706463410768
sh601929,0.005579083541108572,0.02148037464698683,0.004737628189410109,0.005615740535437547,0.0007589667925728322,0.003563971380811133,0.27827420055565844,0.001779281405561519,0.005335925722269285,0.0025382404732044576,0.0012078678903090214,0.017041385865305504,0.003594579703054463,0.006274151938725824,0.00214455689214928,0.003552581964731032,0.03561721663422976,0.01393624087915252,0.000841588107871154,0.006172904149330548,0.012061615560256238,0.030232930023233566,0.004253696724530408,0.0017708144721310891,0.0019081621307177024,0.45282692194148677,0.05416368793422275,0.0038268498542606572,0.005912677763309677,0.0054505923737155244,0.005573849502404015,0.001971715632104246
sh601933,0.0064243709546532345,0.033756033272640956,0.0030011759999912023,0.004947669122370007,0.0008995297858795043,0.0024979958020328336,0.33360088999950854,0.0015164696338950123,0.003616389445391481,0.005468124986973751,0.0009017387791636023,0.0079590425860007,0.0025566239388797067,0.004028661414637922,0.0017021953113762402,0.002207629294944762,0.032933089125638484,0.00856325792113029,0.0008356620936615367,0.008321121426832364,0.013312642177037086,0.059442351830203216,0.006198229357193609,0.008367417808664774,0.0019100203785520106,0.36118986785044555,0.06854511556099585,0.0017970467009624093,0.005658681794829034,0.0024248376786483294,0.0025913154830446514,0.0028248050945529415
sh601939,0.011896391894891433,0.057226268556136446,0.0019492706607290417,0.0009237912561369443,0.00039092679532901905,0.00054478527572094,0.1934627706439996,0.0003744064542330892,0.0035548609367046665,0.004679637472263933,0.000534550404459844,0.015233105148133053,0.0012468712550611726,0.00203226048523117,0.002178837566323735,0.0007509700804800649,0.03047830521659344,0.000215698541473789,0.0002965111456954415,0.0032097720920581502,0.0019651520752404067,0.02628999123114294,0.0049905763958871556,0.005011932375448495,0.0025090016570342554,0.6102199123716601,0.014358502526451336,0.0004837784098849673,0.0007181872419595281,0.0007583104728384152,0.000891181886004838,0.0006234829521614212
sh601958,0.004657621389373271,0.045107025102077626,0.002531579587748319,0.002585364192139431,0.00033263250929159357,0.0021010672190826963,0.21149319448546677,0.0009287062982795973,0.004424939703856355,0.004414823238899506,0.0007482576547818892,0.01819218244890643,0.0017832022558714813,0.003181567358244034,0.0018431824538094905,0.0010542732339701361,0.029125748244810484,0.0025046529712028504,0.0004957360077210873,0.003344937490032077,0.00961176921509713,0.03408656823243526,0.0032202456712875143,0.003423289523559885,0.0016145190338076939,0.5768881812550151,0.023733575086054608,0.0010178938483109022,0.0012829159313123657,0.0014353187697925855,0.001389818762707231,0.0014452123765021914
sh601966,0.005072944362712597,0.032888205041607985,0.0038930593669450637,0.00250286020612985,0.00028748343284171586,0.0035794084443768097,0.25346453424721094,0.0012128753528177375,0.0045223244869665655,0.005180243683980889,0.0007920895318820101,0.025517669901052725,0.0020811397659018654,0.0032900943635039656,0.0026001029207628067,0.0037710122631952176,0.030119792469675485,0.0057008283167619776,0.00036942586365946387,0.0025268622098785875,0.0206277957680059,0.033294929758559404,0.008111228353804713,0.013199113015424783,0.002521642437531986,0.5131128043101464,0.011855140127717264,0.0008043491578776104,0.0011308479083754616,0.001527725128388717,0.002950833007734507,0.001490636621824349
sh601969,0.006716068781210375,0.05225950694299845,0.006693239225318103,0.005994315333927093,0.0008762114050428801,0.004350390794270669,0.21348031130095588,0.002113909766170636,0.0076495590014973615,0.005214267808514526,0.002092902335395485,0.010175712778837318,0.004112164387967167,0.005355910432117279,0.0034471018908336123,0.0018355532509854518,0.023326343678892077,0.007856977981501331,0.0015097867321018168,0.008148758234344319,0.015052493307620304,0.04889301439148965,0.0078744205430237,0.004036148469262618,0.0017466922485745093,0.48052647005873267,0.05259962714742898,0.0016917500828880657,0.0019910756897447237,0.002782525762261734,0.0035649544970554605,0.00603183641564488
sh601985,0.007373676351151152,0.0558024680134855,0.0018215229943007256,0.0015353873453723286,0.00022031721489589205,0.0009183284934857802,0.2527759585003729,0.0005785628631704131,0.004853906243914203,0.004314910155407271,0.0004926034533410551,0.010655204694247633,0.0014940018076355136,0.003252379420607539,0.002334747167235492,0.0010349862216253172,0.024239333793005965,0.0011979843177320508,0.0003796334344135287,0.003219489593796609,0.006134484377969158,0.046289417107455204,0.005139186462777465,0.002964252655590318,0.001269872996557502,0.5340970621976661,0.01994053062250313,0.0004490102247999039,0.0009515666657653197,0.0008368617184981273,0.0016870886095099284,0.0017452686506922912
sh601988,0.01165243230453703,0.04989086181728954,0.002145014872286769,0.000626335237355916,0.0001037148645418037,0.0007388796649791164,0.18813926528033148,0.00028409844537142246,0.004885036118250552,0.0043497528567101994,0.0005357768224479826,0.012428563464141347,0.0008841488142221221,0.0024279811407260945,0.0018691361347118068,0.00050669693491532,0.03828491371374624,0.0002278133522638197,0.00022907275823409674,0.002055481379857648,0.0008242756775024157,0.016664010076128305,0.009416341084955844,0.0026612434003387333,0.0020513877996534684,0.631107645383245,0.011698446849827559,0.0005287918830080283,0.00020277048985440903,0.0007207929357571559,0.0013533618908204835,0.0005059530111745665
sh601989,0.011042262945022582,0.07005388586557952,0.002439718943274114,0.0023213754352460355,0.0003125457344703333,0.0008373207859023984,0.3050229756981654,0.0007385121852678469,0.0030535759446944795,0.005702165626906873,0.0003864075782233295,0.0074746513662751505,0.0012902108877696908,0.0007927582217587773,0.00160673174027937,0.0006916831722460666,0.015677482758384643,0.0007940608366457236,0.000753247573791731,0.0030144142436810423,0.004479946168663948,0.04775266936974776,0.005520565315673369,0.0020031574499984857,0.0008550535387671982,0.48429009129064116,0.015652369770559706,0.0004157661489835159,0.0009125102759596317,0.0009666095385609877,0.0011607047810688372,0.0019845708325165004
sh601991,0.00536363457655619,0.03577840899176486,0.0026952628024857323,0.002847890069941766,0.00033233860513491717,0.002004707802830694,0.2723996278794499,0.001052837883877299,0.003908108493197979,0.0031114843185298616,0.0007542398098742195,0.015384149396677213,0.0033437266789322928,0.0023221923488645543,0.0025620676452428283,0.003913576539853209,0.03209129979645396,0.005158580687227977,0.000477133028356837,0.00295556754420239,0.008069221010328372,0.046690091730884585,0.0030639431807905873,0.007156434146255711,0.0017235191430503643,0.5035519355159433,0.024474417791433365,0.0006830478940699107,0.0013321567027651156,0.0013354178969012065,0.0022150686938945136,0.001247911928499518
sh601992,0.00834565737174389,0.05640311572675671,0.0023856044906173115,0.0024495302471556598,0.0001814586312637136,0.0015252293644893718,0.43225113887161254,0.0007391383976276933,0.0032453383474259027,0.004645646924547376,0.00048345447982610514,0.005875913927663434,0.0012866429667742262,0.002224551116988976,0.0013417962291978841,0.0014455074177017989,0.018553260508256262,0.0009595355912243004,0.00047305055073256495,0.0026976285099074566,0.004546811127134647,0.053704805408393064,0.005241197629142453,0.0017670481985967556,0.0011215736534586158,0.35886838694658135,0.020088169858270503,0.0010065735170092314,0.0005158948669309027,0.0018617126200102464,0.0024947912447019272,0.0012698346637595767
sh601997,0.013509522344970255,0.12320972472587803,0.0029234656289939005,0.0017415596853089979,0.00044440289277710457,0.001043315425460423,0.29800672288043567,0.0006882748474452019,0.0032680535476574037,0.008441925699575718,0.0006328253847096155,0.005190645191307923,0.001441447289099002,0.002944239678604076,0.0026147864436393874,0.0008658555565247553,0.01821192520278894,0.0005087114360306715,0.0006323444345833519,0.003151945141231015,0.002904132639737956,0.05538053897632764,0.008932225092448329,0.003172298679576271,0.0027548815628269285,0.4118920963775069,0.019806801641566976,0.0006822892435835947,0.0009971763088438765,0.0010048069333855447,0.0014147230726330126,0.0015863363951231755
sh601998,0.008348677618943513,0.050984175677283396,0.001651715149007607,0.001570882049194534,0.0003212164968824171,0.0010158256623808944,0.2133512587931855,0.0007518759669639499,0.004620336070654259,0.004611255296742131,0.0006569591873699769,0.012314009889601097,0.0018917949328246127,0.001641774579525445,0.0016152011217050234,0.0010580136729275694,0.03097168511671418,0.0008913115925095682,0.00047556132834189376,0.003606520368559905,0.0034164390877222416,0.04825118652138055,0.005130910537651951,0.002242829517527834,0.0017253260545878472,0.5664666894588285,0.024849609714916735,0.0007896353808618525,0.0009044205953311921,0.0007726938801391128,0.0014219185791554186,0.001678292565914705
sh603000,0.00417701612278498,0.022433303632914636,0.0038682798353676102,0.005661589825851807,0.0009329102486854933,0.004599295133386505,0.21740296776803933,0.00205637134831237,0.005872767423818927,0.004012078868937353,0.001419354007178051,0.026425241759314214,0.004041555278788205,0.008413681898826002,0.0025578077120313744,0.0024827856075287282,0.04844055428286758,0.022397833217751316,0.0013701734197370489,0.006894077658215267,0.016786085487603037,0.045170543644690454,0.002906906850379547,0.002764091662903123,0.0011631329205372704,0.45345888743168616,0.05596246653164893,0.0028044461260544424,0.009453264648555108,0.007277264076157002,0.0037479495938118577,0.003045317985780721
sh603019,0.003066665542568677,0.01690753292944896,0.0029444448364481187,0.004960020905595784,0.0004731759963920988,0.0030026702768226735,0.19822157261242646,0.0011793509891743212,0.004727334918157854,0.002168116024488188,0.0008905116149852294,0.025916405343716257,0.0026638014775611962,0.007660424776915477,0.0025828191933575193,0.00223675807861356,0.04622414810539981,0.012206942356598164,0.00040593603259261255,0.008152622332189724,0.012644323849393506,0.032038550087912725,0.0036392227112378127,0.0026158085164950874,0.001558519418834131,0.5411828481758041,0.04540989914033365,0.003660315376321853,0.002140333098780687,0.0034088640817040083,0.003147553985091915,0.00196250753822845
sh603156,0.007334476262124185,0.05544729549153861,0.0027151067260789575,0.0010541598773871493,0.0003169084011385985,0.0012168177389024386,0.21372098213699456,0.0007642916375482544,0.0053115685206865425,0.005753257374712488,0.0006613139454470739,0.012820105074160567,0.002185039239750686,0.0021901570668571746,0.002685761747431229,0.001253383946701362,0.026631784993649266,0.0016716524266320635,0.0006867333677805361,0.002990019084975003,0.004989478584111607,0.05969073231790015,0.01274455941283315,0.007934270175354924,0.0013946490754410082,0.539277920577956,0.018708134243377424,0.0007545151808148531,0.0011217307134921703,0.0024472383106028165,0.0015562431276079244,0.001969716377678778
sh603160,0.0051182120419198274,0.03032437552587328,0.004510818169797527,0.003523721629938014,0.0004898922342654862,0.0030272860436983576,0.24840726109978845,0.0015483988903096779,0.005303004353459629,0.005111880648793897,0.0010708652578652119,0.016317395475774196,0.003594077889728628,0.005647775590361522,0.0033983053809888857,0.0031668232001768443,0.024928835671317734,0.008608992077182173,0.0005629476792842849,0.0047034679146847405,0.025667869193201468,0.04484611859008021,0.005034335192254943,0.009509543013603471,0.002655943303110651,0.4955241539909027,0.02398232327232371,0.001700248147983834,0.0029420318627075815,0.003482148417206706,0.003363536822702872,0.0019274095892042188
sh603259,0.002537554468733581,0.018894546053372624,0.0029222745335874775,0.003386859107689657,0.00042597947804186385,0.0036346629699757797,0.13643252867581138,0.001436988287915002,0.006225438428105591,0.0031123689770978843,0.0007499156399824491,0.036531285607425225,0.002539798822069939,0.0034492994449220916,0.0029420985212779286,0.0031728905927688052,0.029862882554516735,0.014043804482584694,0.0005437580230412322,0.004648880252928597,0.015216072876254044,0.030211956660864552,0.008312377664050631,0.01746311849612697,0.0015612007619042216,0.6125546972497866,0.02731302225900304,0.0019172769081305689,0.0026205288693430394,0.0019354945338166919,0.0015022207591687147,0.0018982222564632068
sh603260,0.005020475594757447,0.04090396223224722,0.004718191947693726,0.007677577436105808,0.000808766670931641,0.0032820683942272593,0.30427152263851776,0.0018482421877701698,0.005314052485164801,0.005227536746091457,0.0014141172890324604,0.01778706098504261,0.0038063649495292226,0.004996934495043678,0.0024793567946838715,0.003364752285997755,0.025155812235617383,0.01706329592299563,0.0010543071102226483,0.00620676668951699,0.03106273152403791,0.04216214708821374,0.004402340583078029,0.0087478330762484,0.0025091339005696403,0.38487101764487863,0.04477364737660301,0.0015390525449363113,0.0088668956469679,0.003025668698090738,0.0023694974415819857,0.003268866468774798
sh603288,0.006038930394759384,0.06944147399995383,0.0032641197332508205,0.0025379325755462163,0.00045740423576752986,0.001278899665815256,0.2645377060166933,0.0013524582272530358,0.00475098388296206,0.008246127484856473,0.0010502440283505566,0.017333086925231476,0.0022067179660859417,0.003974628068493842,0.002723247594743697,0.0023357602056596283,0.02348487148127394,0.003557332934132343,0.0006255980085039467,0.0037275663397387704,0.015521497213965047,0.0514993625818298,0.01388902172736802,0.01279430579078775,0.0026104724200996855,0.4510973231849657,0.022319678585785197,0.0008528483019441645,0.002034128617699653,0.0013827441808448016,0.0013258410353798333,0.0017476862460236175
sh603369,0.004594725878127379,0.0401916904759989,0.002889117945612604,0.003441061409755695,0.0005774728192286437,0.002613304846424632,0.1833190232849727,0.0015996690391327545,0.004820986265613284,0.005007244997998106,0.0009980765535816392,0.021336522153757975,0.002058879855123665,0.0028873658754666144,0.003126837768900083,0.0030419715775265267,0.034816994774252805,0.006686302094219947,0.0006742257655600337,0.004157614033341942,0.022471125005072402,0.038498473725119546,0.006829433787272547,0.010410251367569887,0.002602012993476877,0.556899268680583,0.02420548183413853,0.0008055022094510675,0.002883792847655804,0.0011711438113524365,0.0018891211802568133,0.0024953044155292194
sh603501,0.003329789808142285,0.021772803094545785,0.003620108081689384,0.004204998995194623,0.00040234959066290724,0.004231427304624688,0.23696824254503923,0.0015524589957960906,0.005947045695854773,0.0028722942860875096,0.0009379693422422505,0.03157064406750952,0.0018940938712999206,0.004499347125492789,0.0025988086746768528,0.002352321736080224,0.0343200496759044,0.0131981398594312,0.00047111406779798594,0.0035699036177091136,0.021893962641491467,0.03378824914274521,0.006215788006382552,0.009670425085191302,0.0024571105488216233,0.5070324998207077,0.028809937695803686,0.0011669880680730176,0.001991836898738293,0.0028836335046110374,0.0019468325250369721,0.0018288286908142142
sh603658,0.005796512971371086,0.03988529165643663,0.0028500944247978667,0.002725274772393893,0.00041374741658946557,0.0019419899169919855,0.23713138188345556,0.001287202048744556,0.005066519172713928,0.007262946330612074,0.0008109126751575116,0.018820247475656107,0.002860346806404685,0.0031240393097712992,0.0031441689104707775,0.0015347115070467106,0.03074551767890478,0.0031311124327857336,0.0007386875327681493,0.004629916355032101,0.015231396276065026,0.05894465981547571,0.008058683108599586,0.011074605824247134,0.0018843994526992365,0.49550816083082483,0.02728559512042583,0.0008381703936679758,0.0016573855027098587,0.0017082731480720127,0.0018943034213801527,0.0020137455618809835
