,factor_00,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,factor_11,factor_12,factor_13,factor_14,factor_15,factor_16,factor_17,factor_18,factor_19,factor_20,factor_21,factor_22,factor_23,factor_24,factor_25,factor_26,factor_27,factor_28,factor_29,factor_30,factor_31
sh601166,0.00032530370170166594,0.0008645901017126464,0.0005217050940401733,0.0022370493526956293,0.9684921074410003,0.0004976590675663519,0.00041360260718443907,0.007852334033567438,0.0009530695113859377,0.0006536405300218255,0.0005244807893214493,0.0004594206795313674,0.0024311049286154583,0.0005400092267789628,0.0004870531790871381,0.00016716277188774296,0.00047450384982103926,0.0006771641911506868,0.0031936546567969044,0.0018100702057887237,0.0011688311265137688,0.0003397724097071976,0.000229738886697025,0.0007991860173240656,0.0007059767079058784,0.00020686806999071851,0.00023863572919323862,0.0002398848319489165,0.0003597873548434792,0.0007801289997651099,0.00037097253591874906,0.0009845402831787319
sh601168,0.0006066607123841475,0.0012677117477682962,0.0019495231958103693,0.021563672861041053,0.9405927302921953,0.00029070670770689705,0.0006864465475635103,0.0061182031438154795,0.0009024852143693845,0.0031281358475660557,0.00035505203009080394,0.00040323811351543337,0.004908725041641536,0.0017864454422856322,0.0004911248674447154,0.00023191965130705037,0.0005658739315346392,0.0008717130338287424,0.0026201284012638297,0.00117889885547839,0.0009899384719831601,0.000922508758346731,0.0013060590366583687,0.0013539117906150786,0.0009553891146468806,0.00022245180549454859,0.000436754349644128,0.001419963452229102,0.00025409328154426083,0.0004251931009084388,0.0006610903343199606,0.000533256426230383
sh601169,0.00017878077327002437,0.00033951900278397567,0.0003942750803490322,0.0034035483903414533,0.972840060412602,0.0002502763398567261,0.0006633036950174435,0.005266616939051312,0.0003003786020356918,0.00037460947716242186,0.00041937849433981706,0.00015527318536602338,0.0017535920952473762,0.00041906456366710016,0.0005733001945642515,0.00017545839518732172,0.00023929655933141672,0.0002466605783169938,0.007235421410720145,0.00030887270650188225,0.000954371668737728,0.00021418267733507007,0.00014622597254680366,0.0007824084139375664,0.000511154582963946,0.00011720971646840694,0.00015056535337145587,0.0002028765235237825,0.0002279575782153743,0.0004899285682703455,0.00017990763860678143,0.000485536909815283
sh601179,0.0009550053100202264,0.0030146309411255377,0.003101246375574501,0.023567384512801937,0.9399749989622693,0.00026040597535937796,0.0005955529117894853,0.003493883034756293,0.0010130888736168309,0.002484250989043285,0.0005810341190278245,0.00032678589219944205,0.00675074206610588,0.001715454929324834,0.0004444712494215482,0.0007060442511048596,0.0005990613445012113,0.0006202343824075486,0.0034504408563383318,0.0003263216766035361,0.0002248661293821283,0.0004071410020900942,0.0010323766493858795,0.0008858119419780868,0.00023465906622515797,0.0004338054440767506,0.00019554763427757763,0.0009165788253775916,0.000194830880530932,0.000651231232502125,0.0005379022368797683,0.0003042222761564455
sh601186,0.000629473726682943,0.003513205213706579,0.0014171585390071043,0.014159062659212506,0.9431473661640036,0.00021156918391881653,0.0007431729439621824,0.0034986626415824174,0.0013532522151005987,0.001561310559855062,0.001392562123867181,0.000762001909667173,0.0062106684315640604,0.0014686630811706052,0.0009194198051683312,0.0005742331085930575,0.0009616167958396326,0.000829850576761655,0.006110583073013451,0.0012184669014658025,0.0008139854751019052,0.00039360117421236295,0.0005768429994555612,0.0010841539780610508,0.0014741340718622009,0.0004857739641453788,0.00018310806714067935,0.0007686829870175947,0.0008348214977873516,0.001283737520409191,0.0004623832637200043,0.000956484216142318
sh601198,0.0005547301259229086,0.002983358456047757,0.0017627402437501842,0.012674098981292107,0.9474462984108363,0.0002531231582627972,0.0008015744236047204,0.004237624671061248,0.0021296743632237287,0.0013165376429479384,0.0006621412034639937,0.0002876066858323599,0.006959602939874073,0.0012974179582431673,0.001006482633310695,0.000522400267962885,0.00038017829722679765,0.000687163144820655,0.002243626474456885,0.0012699895187689028,0.0004499842561641092,0.0005330234049031274,0.001873647079711368,0.0013497991348869838,0.0013049099309697446,0.00046691344873247436,0.0003706153583041053,0.0015401423570972348,0.0005274412588885543,0.0008769554958165693,0.0006271975781830491,0.0006030082123111741
sh601211,0.0005396361285978446,0.001683685016419858,0.0009997314574220722,0.007897078344049015,0.9613626429321388,0.000378901297890516,0.0004852389505700007,0.005062882572671648,0.0009359887718958138,0.0007739331385962691,0.0012970381552408657,0.0006356897097581153,0.00345784075394703,0.0007488701225890932,0.0007753133903527221,0.0005214016930591715,0.0007531011276571356,0.0007859648701559136,0.002700229687564255,0.001355137434143547,0.000793385613939871,0.00026582320999800666,0.0002994980317064196,0.00044765246473069483,0.00038435536654624026,0.0008230298840569075,0.00014751602663112576,0.00040346721579098574,0.0006053014300471563,0.0015483673311303956,0.00027577538604080926,0.0008555337073249673
sh601212,0.0005423026323553194,0.003164205469416054,0.001178207549290652,0.01583842503596811,0.9492887634467567,0.0004404826833955934,0.0007482418169865097,0.0016882746681997406,0.0004974638869694668,0.0020048856170699868,0.0006205285397443454,0.0006071042546228079,0.006517908363909626,0.001951280838167856,0.0004792932335466706,0.0004963924521365182,0.0005010981751489465,0.00039299375407556274,0.0034056274112504344,0.0005825007580446841,0.0006360267932314378,0.0004641765795389942,0.0006713211279502644,0.001442142830655469,0.00046517806551158174,0.0006814728465664525,0.0002578720879872777,0.0022708757690341527,0.0002716660285108251,0.0005380893457494977,0.0006728519583731765,0.0006823586447061232
sh601216,0.0012653415748359496,0.0029212135332675367,0.00154590597453363,0.027639308333984383,0.9420714164915222,0.00020205433521530564,0.0006820733590933692,0.002800613510374082,0.0008182685631523817,0.0012989381029532086,0.000792273331878067,0.00042946611734647676,0.004173567393905374,0.0008083105783404579,0.0006785282250229855,0.0006024917917083972,0.0006587439175567402,0.0009437037632643886,0.0024939371876125703,0.00038559313700467523,0.00034055840927115297,0.0004358801172738135,0.0005884183500449848,0.0011862672123144353,0.00034487063918354794,0.00031432736146904663,0.00016382012353010998,0.0014859159118650765,0.00033993442684230647,0.0005932543056719489,0.0006450979355924512,0.0003499162296124821
sh601225,0.0006576729656351682,0.0020532315225498185,0.0018040595240360411,0.010907075808805016,0.9558852286952381,0.0004185463292407836,0.0006031751952885057,0.0071966389032714195,0.0009497518293788153,0.0009823520768307396,0.000483552825612303,0.00033794389075120305,0.0020086896351839477,0.0007216202950389576,0.0005365397755239349,0.00024641083343430163,0.000615445238058224,0.0014505037845183703,0.00237698692230389,0.0007152541706696335,0.0015192281428224159,0.0005792802289982186,0.0006947381429763662,0.000946110346804922,0.002029223200673798,0.0001849524608260253,0.0006794207673674774,0.00038783523262549396,0.00019515852435615514,0.0006768559832100533,0.0003571725954940472,0.0007993548243824407
sh601228,0.00031470468580102883,0.0010728270827338987,0.00023700749614615204,0.0035350986395545833,0.9805058903602224,0.00013622252350422743,0.000436501275591978,0.0016215073025896535,0.0002588986683065836,0.0005111860951248554,0.0004188956918781119,0.0003411131333126385,0.0033576039908055234,0.00037933801057761735,0.000250076828748032,0.0001776258338488679,0.0001999526815486219,0.00023073891908162377,0.0026591151020034136,0.0005240901812137097,0.000506128860130117,0.00012254321116531778,0.00012869095896262805,0.0005455483047464493,0.00029700691395438705,0.00013107243587073586,6.128029946783142e-05,0.0001263847917032318,0.00012009912196471531,0.000281029262037554,0.0001542037232438281,0.0003576324687790258
sh601229,0.00017795350729201683,0.0006472774087630188,0.0002716013585499343,0.00834541816048801,0.9743856019073698,0.0001932889004255542,0.0005592600251072446,0.002206455482599438,0.0005630991225129317,0.0005211598693276687,0.0003963117537498003,0.0002286269923189835,0.0018669036893522056,0.000435088006919144,0.000664303150726403,0.0002602497694229426,0.000259339359589741,0.00020172889924771227,0.003919385087323324,0.000646338684443745,0.0005624943551037739,9.249855367416433e-05,8.63069801930928e-05,0.0005006873594122376,0.00030063042945430906,0.0002935540518403331,8.019117517249453e-05,0.0002450282063027953,0.00017000869280587848,0.0004282651341178917,0.0002058813719250849,0.0002850717789692144
sh601231,0.0008326113548575928,0.001138563939443785,0.0017387950535735046,0.03133038560357545,0.9393041268044324,0.0004096407187249813,0.0003393940993805039,0.004548797390753651,0.0008084818784820806,0.001506641865796533,0.00026738721696536446,0.0001955059874888379,0.0017959686851536883,0.0006425382805209574,0.0002348748226847445,0.0001996853990133966,0.0015041458462328055,0.0006826066816563188,0.005217406276213304,0.0008351586026880294,0.0008217595810535906,0.0006938318946393601,0.0013804231606100229,0.0008713814776038023,0.0006776597346139353,0.00011379603053594024,0.00042049646272314384,0.0003145512892073489,0.0002038645371205893,0.0002488598774760548,0.00033514400528915394,0.0003855250638950932
sh601233,0.0010072710334573024,0.0027508663360819212,0.0023503290988218482,0.006793140923873005,0.9534122312696054,0.0005050720522061565,0.0007504266577137818,0.0069410994031169175,0.001614434009316956,0.0013347783229029262,0.0007080601005980095,0.00039031006198216457,0.0027247762096563534,0.0010064782731340595,0.0007873441423084954,0.0004267471105342421,0.000779978009058967,0.0013449757075912365,0.0024984615967375287,0.0009344468963174409,0.0017666668603173274,0.0012177893650956696,0.000945718960140877,0.0012073314389792482,0.0017989701588398146,0.00028047842478021027,0.0005888088821426569,0.00041506661799913896,0.0005208652209418133,0.0007208830207952886,0.000552699755905915,0.0009235046729125768
sh601236,0.0009673213482839154,0.006486908713221916,0.002390236898460756,0.029280369843317826,0.9234046409545091,0.00022415879931824497,0.0006653771422755562,0.0013951173471400602,0.0017256117619607757,0.003565708849037997,0.0007636698273680327,0.0004584560826215339,0.010020261451225936,0.001959571340450468,0.0005339678361684807,0.0006609856155192014,0.001212794510081135,0.000819358969750895,0.0027375065444766853,0.0010884582010078452,0.00023226965752897572,0.0004494720984393407,0.0011440847165662636,0.0007270342444801424,0.0007636958163423563,0.0011409976673883602,0.00027494289875708094,0.002126016395276348,0.00035682636360252567,0.0005707502112857712,0.0013613965706122605,0.0004920399751799884
sh601238,0.0007631313095064557,0.004202144243752031,0.0019131523786648647,0.005648551811570066,0.9537643914253758,0.0005420654988479844,0.0006682910911980232,0.0024551980052687195,0.001198734855317985,0.001611601887241706,0.0007753625132743679,0.000553535659645597,0.009143830624510721,0.0019176042178758494,0.0006057929233202701,0.00047214112694133,0.0006907588997460801,0.0007157471687673949,0.0024537775798612873,0.0011412457168979285,0.000551628643992488,0.0008601376531287791,0.0017294733094520012,0.0013192316118260177,0.0005562084770615528,0.00046223967794533434,0.00025264661185300704,0.0004765772660301581,0.0004462677749597934,0.0011080827817773371,0.00039599534734456506,0.0006044622972146086
sh601258,0.0002901461778120851,0.00024184108787134344,4.2631320375537506e-05,0.0026150071105470116,0.9939157271886373,1.1530489172886427e-05,0.00019292292604564177,4.882101725289076e-05,5.9954648497941994e-05,0.00012988675091768934,0.0002195011915870374,2.848484156991673e-05,0.0004595277180453272,5.8590916311373254e-05,4.9512002735978256e-05,9.201640801032367e-05,5.6574346158663295e-05,6.008863012394381e-05,0.0007776162474930079,4.229493949861993e-05,9.802872690733526e-05,0.00012174498836531404,8.299562353970202e-05,5.9236001366156144e-05,1.1782409760692872e-05,5.0115338146040727e-05,1.0905287139864128e-05,1.7721537638093966e-05,8.582371358055761e-05,1.830171088075332e-05,1.1055104712973496e-05,3.962294453363955e-05
sh601288,5.925456523131879e-05,6.88533375499715e-05,6.911831685297036e-05,0.003157401350729108,0.9844883487697637,7.430608038448606e-05,0.00030250737666973466,0.006535144530379973,0.00011164534187053372,8.615260781964269e-05,7.661601771939927e-05,3.013070581433852e-05,9.470667245936094e-05,0.0001814972465078102,0.00013158550974945573,8.445715120957109e-05,9.610288165439203e-06,7.7146973619072e-05,0.0016384157722807852,0.00014506496414766316,0.0005294436281860894,6.0457147959795404e-05,6.12117449310974e-05,0.0011096457365922115,0.00030425827063102005,1.578460200498431e-05,6.757329847152356e-05,8.832934993319053e-05,7.118194694395295e-05,3.3660743828950155e-05,7.681297238763144e-05,0.00015968664465890027
sh601298,0.00023997173369508682,0.002850139221577609,0.0005597602331732053,0.021849064676754352,0.9533298157128849,0.0003032910757072245,0.00033275066505711077,0.002812800688544292,0.00050939696677537,0.000963667078777031,0.000276284353297474,0.000337100611420492,0.003034054399912739,0.0009235323161702175,0.00036600513563301147,0.00033624085516380047,0.00033378989832224545,0.00034673508240222554,0.0024162244938234403,0.0011178439633936635,0.000934576718726457,0.0003841577776287888,0.00025852565315553824,0.0013853000703569673,0.0012049020291874338,0.0001498687534288552,0.00034254929429371065,0.0005378689385426176,0.00024941866192519044,0.0004083365164943821,0.00040605981368344116,0.0004999713947050212
sh601318,0.0006351587539114201,0.0021973390785675817,0.0014163679777269424,0.0013875359545508404,0.9621698503132321,0.00033706306933157317,0.0005467139406083012,0.005453023230472646,0.0009971262234296505,0.0016831157926594745,0.0009860858584044977,0.0003964259160479551,0.0037540410565415168,0.000717479572716299,0.0009056581505316707,0.000682618849250362,0.0008272171022372083,0.0018417311563321509,0.002611187819795044,0.0008805462341392001,0.0009313120962355271,0.0007236813080964666,0.0005332116600044118,0.0011105345343031686,0.001227844327257481,0.00035963561136924865,0.0004073700105639954,0.0004999333034466124,0.0006255295077146589,0.0018341238445936131,0.00041026346042967904,0.0009102844204662841
sh601319,0.0005957700414587297,0.0015170790484445734,0.0008787952622877342,0.00979917683484523,0.957765911536025,0.0004949770469039851,0.0005088441468138375,0.004638624886225136,0.0008284505973732345,0.001108625355068927,0.0005620372424550951,0.00035102572415469376,0.0033280981313731804,0.0009488404639717264,0.000577302395982042,0.00045675483119574317,0.0005497646764711936,0.000872945454274818,0.0037656562861087344,0.001094557522625432,0.0008088015192326816,0.0006702970144381929,0.0006282300646880002,0.001862169489612015,0.0012908717491458418,0.0002846181577816353,0.0003377625430900517,0.0006068828801187502,0.000351726902979377,0.0010530963317595392,0.00031959277419449036,0.001142722358702427
sh601328,5.6240554908205286e-05,4.964597481555012e-05,0.00010001199516581042,0.004993653837541702,0.9857718752987304,5.2123594093083636e-05,0.00015842277879051956,0.0032129956255768765,0.00026938050251425444,0.00010011932784121637,0.0001072597828927469,4.239642051453019e-05,0.0001657702429122078,8.713555096560921e-05,0.0001198204888301694,8.501343815068728e-05,5.197933026070665e-05,0.0001556424363313115,0.00108984921941234,0.0011162719471606805,0.0005995425865671207,6.600283190012506e-05,4.212791671842924e-05,0.0001827648841923354,0.0007020474638422864,1.6547248564390112e-05,6.215933587076647e-05,4.757888799268412e-05,4.6718080801507916e-05,0.00017366384224379398,7.718587361888157e-05,0.0001980657614306263
sh601333,0.00043070453822229184,0.000841113955817172,0.0005345210664596222,0.01878199267740332,0.9625711113739528,0.00024169121892445814,0.0004235297790858479,0.0037733828754184157,0.00038967876653215916,0.00043283785508718253,0.0004089869669389162,0.00021024728620373722,0.0012290836495881315,0.0003100750323584976,0.00040064406768608424,0.0001701257422497295,0.0005222126379251296,0.0004078618854204605,0.0025877178478219873,0.0004315984397667103,0.0006057027162279051,0.00043168344233433337,0.0003860766766269848,0.0008946496357182183,0.0004540133426753049,0.0001387552887255649,0.00025178809461166184,0.0002458472134345613,0.0003724848660289001,0.00044967797289874247,0.0001345624167642451,0.0005356513140029164
sh601336,0.000800444139391626,0.002896880206641334,0.0021691936148596864,0.009765828769717804,0.9500651886499127,0.0003460200054871291,0.0005848962013919851,0.0045810338680805805,0.0015782546393190236,0.002194203824293063,0.0007326362044728444,0.0005646655676799723,0.0037991354606858154,0.0013476550935050615,0.0007549830300614818,0.0004761199205607741,0.0009884559599865057,0.000934801940798218,0.004311633857298971,0.0017010368418440944,0.0004724711716529075,0.0005547699508205756,0.0007695395274059162,0.0011420530086638629,0.0011623695168057832,0.0006406788333397607,0.0002882985016692903,0.0008691840062031328,0.0003235050204775321,0.0014352240607459592,0.0009837830343890918,0.0007650649847213987
sh601360,0.0017581779754730178,0.0061416415608051885,0.006666516472718232,0.058742143826344295,0.8526634267381697,0.000465578099280983,0.000514049259851664,0.012807337903317676,0.0017561710214698317,0.003495932899103835,0.0006299627236009554,0.0006787070568430085,0.009062642304158732,0.0014012416536881677,0.0003597462644529678,0.0007875533730867751,0.0020317342235122477,0.0033120446206666913,0.010913146764592919,0.001403812066125992,0.0007961062363430729,0.0011323250069025259,0.006257499543451316,0.002914857139483852,0.0013830725172996716,0.0006111627538995489,0.0005315814231418171,0.004586068480335442,0.0014977279237761132,0.0012586501590844132,0.0026081140163324544,0.0008312723090244007
sh601369,0.0005980271323414416,0.0017458690297825822,0.0021558203894227134,0.028446471723672186,0.933669013867853,0.0005489239535577669,0.0003443081602563641,0.005237024288427614,0.0011275807654193095,0.0014074625074253569,0.00042168443063326204,0.000284416258531822,0.004694767040918066,0.000960344850573285,0.0004084825305520608,0.0004965195615913439,0.0006048653510407247,0.0034101310870114504,0.0022662324729044877,0.0007264281280131463,0.000585778597424812,0.00027969061507279584,0.0009641976386020968,0.0014871200309237585,0.0012744571794690007,0.00030473856528353323,0.0003045771083813648,0.0022192106694116126,0.0003931969528284804,0.0010921560535377365,0.0008053537100998237,0.0007351570140311228
sh601375,0.00047025519690305613,0.002518316496577745,0.0007618426345614256,0.009657969073681119,0.962696572220699,0.00016263267632336673,0.0006508336961523508,0.0009120978450934062,0.0009962457070577576,0.0009327146200958667,0.000778099374277696,0.0004381129642454219,0.006809218685963353,0.0008034382073787955,0.0004912907851484478,0.0004838908111839504,0.00045161555895963546,0.0004494613898710481,0.0026181296326769138,0.0010886747740851415,0.00040536090781948203,0.00048731922876617755,0.0003625998199266208,0.0010462830753850008,0.0005427850996532692,0.0002944785561988667,8.760028160017904e-05,0.0005081904969465309,0.0005649675196269446,0.0007061388228843318,0.00025848964087472464,0.0005643817402836688
sh601377,0.000641169517656769,0.005808744959224632,0.0020916334789303367,0.010306748142429751,0.9421878693373016,0.0003204903352396803,0.0007464792967406479,0.004998187139307782,0.002045001365137444,0.002111050434258106,0.0013332699852211319,0.0005466138661589008,0.010626993708734295,0.0016330239640253586,0.0010283748189316684,0.0007757026183723676,0.0007552819019037528,0.0005909035833076372,0.0023287920476585443,0.00046066467643673215,0.0004634528710122084,0.0003286857857545439,0.0009460838475774762,0.001502441901982747,0.0006287859103474273,0.0005732464584597344,0.0002158728332249828,0.0010124612470533863,0.0005630556109741124,0.0012512559585569874,0.00046876638832732116,0.0007089049231604469
sh601390,0.0007738356894991422,0.00257374618261447,0.0015400506435249,0.013819573451768714,0.949920618238626,0.00046949399874293707,0.0006182426910663321,0.0031409767604795294,0.0008910743956504785,0.0015376121911924712,0.0009529179732926466,0.0007309400793859539,0.0034932564397608602,0.0007460617814660716,0.0007062791967154174,0.000878644883834497,0.0013067181265132575,0.0015476635255484291,0.004843134137235856,0.0009985799173999044,0.0007930544894233112,0.00042256370303264185,0.0008112222534003076,0.0012063523640829677,0.0006512909741885499,0.0009125141607643996,0.00023140442388364603,0.0005476927781535259,0.0004894969216600719,0.0010754074622297367,0.0005759414290392603,0.0007936494419432246
sh601398,0.00020349075985684213,0.0005723666283973944,0.0004454642624155821,0.005171049347826538,0.9696192356661476,0.000245999714760407,0.0006826589269515913,0.00867400195137872,0.0003277090463768849,0.00030270053870941463,0.0003886042558641921,0.00023091033457607436,0.0007384830631590046,0.0006692418806990176,0.0005069051771355733,0.0003419103106855322,0.0002696587118976575,0.0002511074619225984,0.00470645524863277,0.0005354765132450173,0.0010466774571647114,0.00038174026603450344,0.0002671059613562393,0.0011265675429454293,0.00027784981176676464,0.00018641857813641964,0.0002329426848726954,0.0002624430166914521,0.00028144785180565584,0.0003927213790050126,0.00014302866697136135,0.0005176374724364227
sh601519,0.0008767659255129905,0.004828554224324044,0.005367697431183803,0.057566208093894115,0.8673947071773053,0.0004906435510408354,0.0005042868014049184,0.015065656639946435,0.002262963770498947,0.0061278776389719946,0.00048580440368186517,0.00027187410391857553,0.007566217767918875,0.002268447211981618,0.0006386377769564566,0.0008029743272795123,0.0004977293193267294,0.001127570194437801,0.009771368034813295,0.0004721994203198931,0.0002856174795595461,0.0005559863963698047,0.002452754780597097,0.0018999184550528934,0.0007324199619427977,0.0004526501230412111,0.0004963706814490219,0.004384151011537341,0.000762894660387336,0.0008113623924713362,0.002284211607741662,0.0004934838229045323
sh601555,0.0005200483047208149,0.0024640475531891447,0.0016672952929677738,0.0028369705881971428,0.9625264249873597,0.00033412221512283877,0.0006141193621674731,0.0026281511676885757,0.0012296837887929596,0.0013627786742312232,0.0014357776777378052,0.00035378203374353967,0.006266799377115627,0.000806803296353002,0.0008832825714696165,0.0006927891306909813,0.0007669347740963985,0.0008761369700678395,0.0025362683559208353,0.0005791732721092061,0.0005464326250804169,0.0004732069612798231,0.0007659860955424732,0.0008735309971367402,0.0008153178462653486,0.0005387097223011208,0.00020811710697740018,0.0005169815525177917,0.0006129987894889872,0.0019790786875867267,0.0004707121128695462,0.0008175480321417619
sh601566,0.0009359307442942948,0.005254356371185682,0.001970735806113646,0.034902552405108866,0.907190177663164,0.000295456987432882,0.000664020423070276,0.010236031625709751,0.001492675425309327,0.0023343015470400842,0.0005540580707476796,0.0006447111574983066,0.0024392790548798766,0.0025199854282283627,0.0006024009389847299,0.0007814869199142247,0.0008312721668015474,0.002022874350336038,0.007577754128759439,0.0022016417242246285,0.0010981765777248582,0.0014543586293119077,0.001799297547808267,0.0012991642969112335,0.00229020080583829,0.00045446027343266297,0.00036720872259667287,0.002298408292582856,0.0004104679732560004,0.00038367536130389765,0.0020274893741157544,0.0006653961161863767
sh601577,0.00037047860471422166,0.0010173673407454157,0.0007523983405175044,0.0073768882710004155,0.965791118903618,0.0006942643236680165,0.0005889297801509527,0.004043763192504444,0.0006705782844939298,0.0009050530692514733,0.000391338993543055,0.0002374187775624334,0.0028117326308291627,0.001082174658330722,0.00043247698041339836,0.0003215424316406013,0.00027193245554086036,0.0005122754506957382,0.00424384214814719,0.0009714950226059936,0.00068336835721071,0.00019632653118198704,0.00026652382959660214,0.0010184378866931112,0.000552570164363407,0.00017677662654000335,0.0002092293968114991,0.000627428812228114,0.0004676372825996046,0.0009760680170075801,0.00029616270110270024,0.001042408760256579
sh601588,0.0006851026754212154,0.001368585977940082,0.0008732465146548952,0.03188200648184997,0.9384596163472353,0.00019756743761501706,0.0010514557559389577,0.001786318167417279,0.0015739761573861858,0.0016259475993265706,0.00041893406217973227,0.00027688011532843817,0.0033943689102640725,0.0030494610889570803,0.0004860791613272128,0.0008682778475496421,0.0005870056585791405,0.0002897365410364067,0.0020151316945107856,0.0007835980065290836,0.00021772987164748217,0.0006827380265760045,0.0016717717153781635,0.0008514541642255481,0.0007771655237280913,0.00036635500439620927,0.00022540167118912781,0.0013779740212429997,0.0002943719249952855,0.0003203987263763356,0.0011998227190634836,0.00034152559010372144
sh601600,0.001092359425673093,0.0044383891332645635,0.003177329667676625,0.011735822333629745,0.9368946895644995,0.0003364584240249761,0.0009363875320253409,0.009630310285122949,0.00220636779013073,0.00304332170492539,0.0006091620246972426,0.0004348471937515823,0.002518524322785593,0.0015083296434461207,0.001754870025968838,0.0008285733001212143,0.0005368514235136465,0.0010059667009641744,0.005891513486002038,0.0011265623554593829,0.0010120678804748375,0.0007850569552695585,0.001534465918519096,0.0012371918117454876,0.000991513932388828,0.00044489333302548704,0.0005450129679904974,0.000845744011323521,0.0006827677614370147,0.0009037425185470165,0.000741836758678801,0.0005690791636909902
sh601601,0.0006060153119542704,0.0017580032839760293,0.0013137601065714955,0.0041645443852544334,0.9675181546477442,0.0003164609626950287,0.0003755172504417402,0.0029424412047489427,0.0016456208164874545,0.001460190325733618,0.000576740010441438,0.00031495470050903966,0.0020366733495424407,0.0005778587479882039,0.0007433276005056111,0.00037547934791904754,0.0017412326220431317,0.001071963444702699,0.0021497781330814237,0.0005453979850128238,0.0005048390930755489,0.00033125006399835116,0.001262093759572563,0.0010167551508736012,0.0009443646795491627,0.000351237069858353,0.0003634869146464744,0.00044763736260108015,0.0003763214411614297,0.0010232955824460452,0.0004345419109150829,0.0007100725435243909
sh601607,0.00036500635955044814,0.0010349048741517507,0.0006749638987249638,0.013074988943802436,0.95851865999194,0.00024453432476819625,0.0005360624753737403,0.004105326422482781,0.0018549002862935542,0.001103185131332708,0.000632953588193771,0.0003255771930180055,0.0019503527346525237,0.001254423147021512,0.0008870707227084009,0.0010662255643333273,0.0008701922901047395,0.0007651086484254284,0.0023007911609530334,0.0007540821770218101,0.0006408728644436353,0.00035084325685711537,0.0005315092803288255,0.0011093747108673476,0.0009232035285671444,0.00022065353211254355,0.00031791718951354735,0.0014659854363209554,0.00041720791839876357,0.000766588230722369,0.00029098569544646876,0.0006455555036663682
sh601608,0.0008190669658252474,0.0032124125486964763,0.0016954507738363442,0.01345245135195973,0.9429125483923673,0.0005883899581249154,0.0007919144873451202,0.004002337434786178,0.0009062674062090925,0.0019653159354190964,0.0006306141521827969,0.0006836623148768303,0.006430874402944371,0.0017321518673167982,0.0006500633091454677,0.0007235869198184197,0.0007328307189286421,0.0008236524928157342,0.0029599013404944556,0.0014293068346304227,0.0008558688210164504,0.0007765123346420042,0.0017495025522738445,0.001646508632730116,0.0016976921075958198,0.0002666914569827743,0.0004211846831531666,0.0024547697327514375,0.0005645088422953306,0.0006078012865476683,0.0008489506206627935,0.0009672173979813969
sh601611,0.00039649894639876595,0.0015286227617934823,0.0012264407321993882,0.00502432419843254,0.9626705193000165,0.00023224655772332577,0.0005903922743520543,0.0030780234053780966,0.0019791087800760305,0.0017050904166187346,0.00048429978964376454,0.0003182512279713904,0.005204396689601218,0.002256477575958215,0.0006503448962313393,0.0004658816899572743,0.00028131010782782176,0.0005349409487105673,0.0032565018049259993,0.0012951253731955676,0.000596751923728382,0.0004988263687064568,0.0006099576069896692,0.0006714740717942018,0.0008087151677801944,0.0002357244492469603,0.0002766833862704389,0.0009447743408282674,0.000340926393813542,0.000835026788662607,0.0005022377127205328,0.0005001106303349206
sh601618,0.0006625609156120241,0.0032720050383881045,0.0015362859154039387,0.006366690115167255,0.9578057471175214,0.0002926514690650955,0.0011140009621816865,0.0022604945385790464,0.001071402633958033,0.0012243987408094154,0.0009503131608934225,0.0006827726801059699,0.006300152790627058,0.0025062751224661436,0.0011760890225284502,0.0005045371443031416,0.0007004281080411102,0.000528225459704768,0.003662755466489588,0.0009555119486135947,0.0006473392498057434,0.00047313746692726486,0.00040941478472168404,0.000805879180539198,0.0005476212361508561,0.0004419763823972572,0.0002488599667455139,0.0004846675589052043,0.0005895276299333068,0.0006954397864440008,0.0004742326992181423,0.0006086165375700047
sh601628,0.0003300443454999205,0.002258183065974599,0.0018925857169100938,0.008040497599349718,0.9622088733633712,0.0006218317942056938,0.00043626018262479994,0.004288775150133593,0.0007473403617818997,0.001985516925074327,0.00046362942403591523,0.0004999438253702937,0.0024165090030818072,0.0005007677725122412,0.000563672491140105,0.0004121493188547451,0.0009730710656472192,0.0007616196795756719,0.003966724928074679,0.0006259417234412539,0.0006228129895889493,0.0002631598616341476,0.0006659475644216591,0.0007294756033786329,0.0006157626503849623,0.000475282280512531,0.00025394087569143687,0.0004997017971058986,0.00017078854823465576,0.0008390998333952317,0.0004779151452102991,0.0003921884983189525
sh601633,0.0011978437280062884,0.005579823826130967,0.004628817973215652,0.02216096611616402,0.909172112237624,0.0007354901327433237,0.0005740383691774796,0.004052972143571852,0.0022972870568815,0.005000239810360142,0.000896602202299223,0.0005022156209673392,0.005724652050617727,0.0022759310417358627,0.0004964737473779935,0.0010565943547185212,0.0026035192464248214,0.001286320968668585,0.005803316876717514,0.0015226533820694307,0.001023554380574002,0.0023681095770137182,0.008194115348343193,0.0015374447771124573,0.001687278862270378,0.0007003175571603647,0.0007459067851615487,0.001575609265337153,0.00026654704353533637,0.0012880722484978205,0.002289885947092632,0.0007552926870627729
