,receiver_00,receiver_01,receiver_02,receiver_03,receiver_04,receiver_05,receiver_06,receiver_07,receiver_08,receiver_09,receiver_10,receiver_11,receiver_12,receiver_13,receiver_14,receiver_15,receiver_16,receiver_17,receiver_18,receiver_19,receiver_20,receiver_21,receiver_22,receiver_23,receiver_24,receiver_25,receiver_26,receiver_27,receiver_28,receiver_29,receiver_30,receiver_31
source_20,-0.04081583395600319,0.01370839774608612,0.07004217803478241,-0.005879614502191544,0.036582041531801224,-0.039301566779613495,-0.043494731187820435,0.02593769133090973,0.018207766115665436,0.043264761567115784,0.04678032547235489,-0.03308041766285896,0.0006419425480999053,0.07865353673696518,0.022993478924036026,-0.006261002738028765,0.0070538208819925785,-0.10211324691772461,-0.09128949791193008,-0.049424439668655396,0.9676793813705444,-0.03305494040250778,0.01954105868935585,0.01192396879196167,0.01778142713010311,0.018092907965183258,-0.0015402865828946233,0.0035760297905653715,0.009186774492263794,0.046662893146276474,0.0360969677567482,0.08066757023334503
source_21,-0.033075131475925446,0.01966319978237152,-0.0016761301085352898,0.026480870321393013,0.060824695974588394,-0.05171976983547211,0.020597003400325775,0.0616559237241745,-0.03723170980811119,0.08731750398874283,0.09465057402849197,-0.027732184156775475,0.012221073731780052,0.04842442646622658,-0.01788126677274704,0.00806406605988741,0.07444234192371368,0.019351551309227943,0.05653645470738411,-0.038072552531957626,0.007945840246975422,0.9837173223495483,0.05667848140001297,-0.0037695930805057287,0.010913875885307789,0.02701827511191368,0.07217319309711456,-0.0030515301041305065,-0.005159307736903429,0.023367218673229218,0.02990058623254299,0.0018991829128935933
source_22,-0.04030146822333336,0.11438318341970444,-0.019931966438889503,5.371597217163071e-05,0.0003841228608507663,0.08107414096593857,-0.007608699146658182,0.048959508538246155,-0.02118317037820816,0.04134828969836235,-0.05425325036048889,0.0018512271344661713,0.08767542243003845,0.04953973367810249,0.01625330187380314,0.023560430854558945,0.04973174259066582,0.04525389149785042,-0.010662999004125595,0.013652731664478779,0.029543204233050346,-0.061823487281799316,0.9874803423881531,0.019936738535761833,0.05889546498656273,0.0180247463285923,0.02884768880903721,0.023927750065922737,0.03626833111047745,0.0016376931453123689,-0.07735612243413925,0.013659416697919369
source_23,-0.050920579582452774,-0.2597537040710449,-0.062334537506103516,-0.10809391736984253,-0.10423224419355392,-0.21222440898418427,-0.04155358299612999,-0.20065708458423615,-0.11037209630012512,-0.0876980796456337,-0.15604721009731293,-0.13551682233810425,-0.2176249921321869,-0.1811903864145279,-0.17610055208206177,-0.15351738035678864,-0.09335395693778992,-0.09345521777868271,-0.03735131025314331,-0.09574275463819504,0.04980766773223877,-0.10880442708730698,-0.08459755778312683,0.9290794730186462,-0.13266901671886444,-0.2613988518714905,-0.1320020705461502,-0.04599993675947189,-0.09101487696170807,-0.09898655861616135,-0.038133591413497925,-0.03013431467115879
source_24,-0.04743609577417374,0.011432962492108345,0.02148502692580223,-0.03896337375044823,0.0435381717979908,0.03582879900932312,-0.07308490574359894,0.021744057536125183,-0.03295290842652321,0.05305028706789017,0.004561701789498329,0.0006911900127306581,0.0424841046333313,0.034336578100919724,0.017155826091766357,0.01135825365781784,-0.00020818872144445777,0.01268097199499607,-0.024282414466142654,0.019708532840013504,0.03078758344054222,-0.02898561581969261,-0.049952950328588486,0.01704072766005993,1.0194224119186401,0.027221275493502617,0.040235232561826706,0.003723593195900321,0.020233795046806335,-0.004380402155220509,0.01797913759946823,0.022673120722174644
source_25,-0.028268253430724144,0.003376719541847706,-0.0012717015342786908,-0.06132826954126358,-0.02299405448138714,-0.051761455833911896,-0.006248710211366415,0.021116146817803383,0.005306732375174761,0.000155281595652923,-0.01989859528839588,-0.06460041552782059,0.030909989029169083,-0.05108340084552765,0.03229805827140808,-0.04529552161693573,-0.034979142248630524,0.009098581969738007,-0.03777763247489929,-0.013844387605786324,-0.06014852598309517,0.026488207280635834,-0.02213662676513195,0.019693858921527863,0.01431922148913145,0.9446192383766174,0.027367403730750084,-0.020693860948085785,0.018731841817498207,0.03628242388367653,-0.021926691755652428,-0.08211638033390045
source_26,-0.05105428397655487,0.07170017063617706,0.014804799109697342,0.027298467233777046,-0.015589681454002857,-0.002121938159689307,-0.01895609125494957,0.11827892810106277,-0.02629866823554039,0.06004788726568222,-0.019103823229670525,0.014490451663732529,0.022576620802283287,0.04731560871005058,-0.032349180430173874,-0.0493319071829319,-0.02499413676559925,0.039857760071754456,0.027574578300118446,-0.018104223534464836,0.0006071581155993044,-0.024525649845600128,0.023309193551540375,0.027028704062104225,0.03132547065615654,0.06729903072118759,0.9664338827133179,0.004373732954263687,0.021117741242051125,0.032300569117069244,-0.0511561818420887,-0.001541860867291689
source_27,-0.026850001886487007,-0.001911490224301815,0.029703699052333832,-0.06415483355522156,-0.06962628662586212,-0.031897976994514465,-0.02224603109061718,0.056564752012491226,-0.018045898526906967,0.0455092154443264,-0.04836934804916382,-0.04859977588057518,-0.03595695644617081,-0.07549358904361725,0.02663799747824669,-0.021201929077506065,-0.004841545596718788,-0.01788381114602089,0.005027851555496454,0.0007323249010369182,-0.08293803036212921,-0.03561106696724892,-0.020958615466952324,0.007817692123353481,-0.020065797492861748,-0.009056062437593937,0.02468552440404892,0.9793174862861633,-0.029802445322275162,0.01983979530632496,-0.027657296508550644,-0.06960100680589676
source_28,0.002901294734328985,-0.04427137225866318,-0.01802881993353367,0.05971858650445938,-0.028215646743774414,-0.020415382459759712,0.018651125952601433,0.0007937659393064678,0.02383069507777691,-0.05115519464015961,-0.03285811096429825,0.013905677013099194,-0.0031224002595990896,-0.01511620357632637,0.00354246748611331,-0.020999915897846222,-0.05894395336508751,0.020581981167197227,0.004721899051219225,-0.007130193058401346,-0.03375701978802681,-0.06654942780733109,0.013797317631542683,-0.034230075776576996,-0.010864662937819958,-0.016134856268763542,-0.0635654628276825,-0.05470637232065201,0.9917333722114563,0.027434946969151497,-0.0407068245112896,0.006295391824096441
source_29,-0.012835870496928692,-0.01491484697908163,0.0016919451300054789,-0.01034867949783802,0.08977209031581879,-0.07900049537420273,-0.07126571238040924,0.028467806056141853,0.02650967426598072,0.02954268641769886,0.06693000346422195,0.0006315209902822971,0.01067221537232399,0.03764689713716507,0.013121014460921288,-0.005403703544288874,0.022545689716935158,-0.1076490730047226,0.03307256102561951,-0.09707248955965042,0.02853768691420555,-0.024330392479896545,-0.040263380855321884,-0.017844369634985924,0.008999843150377274,0.056041598320007324,0.01925077475607395,-0.030781788751482964,0.052228230983018875,1.03513765335083,-0.00489619979634881,0.05666804313659668
